date,title,url,detail_title,full_text,date_text
2026-04-01,HATAY GENÇLERİ BİLİMDE ÖNE ÇIKIYOR,https://hatay.bel.tr/haberler/hatay-gencleri-bilimde-one-cikiyor,HATAY GENÇLERİ BİLİMDE ÖNE ÇIKIYOR,"Hatay Büyükşehir Belediyesi (HBB), bünyesinde faaliyet gösteren Hatay Bilim Merkezi, ulusal ve uluslararası yarışmalara yönelik hazırlıklarını tüm hızıyla sürdürüyor.

HBB İnsan Kaynakları ve Eğitim Dairesi Başkanlığı’nda eğitim alan öğrenciler, alanında uzman eğitmenler eşliğinde yürüttükleri çalışmalarla projelerini geliştirirken bilimsel düşünme, takım çalışması ve problem çözme becerilerini de ileri seviyeye taşıyor.

Robotik kodlama, 3D tasarım, Arduino ve akıl zekâ oyunları gibi alanlarda yoğun bir hazırlık süreci geçiren öğrenciler hem ülkemizi hem de Hatay’ı en iyi şekilde temsil etmeyi hedefliyor.

İnsan Kaynakları ve Eğitim Dairesi yetkilileri, Hatay Bilim Merkezi gençlerini yalnızca bugünün değil, geleceğin bilim insanları ve teknoloji üreticileri olarak yetiştirmeye devam edeceklerini belirtti.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:
Fotoğraf: https://sendgb.com/DCdvOGoeyBL
Video: https://sendgb.com/ZDXdkHq3xcJ",01.04.2026
2026-04-01,"HATSU, DOSTLAR SİTESİ’NDE SU İLETİMİNİ GÜVENLİ HALE GETİRDİ",https://hatay.bel.tr/haberler/hatsu-dostlar-sitesinde-su-iletimini-guvenli-hale-getirdi,"HATSU, DOSTLAR SİTESİ’NDE SU İLETİMİNİ GÜVENLİ HALE GETİRDİ","Hatay Büyükşehir Belediyesi (HBB) il genelinde içme suyu altyapısını daha sağlıklı ve sürdürülebilir hale getirmek amacıyla çalışmalarını kararlılıkla sürdürüyor.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU), “Güçlü Altyapı, Güçlü Hatay” hedefi doğrultusunda vatandaşlara sağlıklı, güvenli ve kesintisiz içme suyu temin etmek amacıyla altyapı iyileştirme çalışmalarına il genelinde devam ediyor.

HATSU ekipleri dere yatağı üzerinde konumlanan ve yaşanan yoğun yağışlar sırasında dere seviyesinin yükselmesi sonucu sel sularının taşıdığı kirliliğin su iletimini olumsuz etkilediği İskenderun Dostlar Sitesi Terfi İstasyonu’ndaki sorunların giderilmesi amacıyla başlattığı çalışmaları tamamladı.

Ekipler, terfi istasyonunu dere yatağı dışında daha yüksek kotta ve yağışlardan etkilenmeyecek güvenli bir alana taşıdı. Çalışmalar kapsamında yeni terfi istasyonu ile birlikte prekast depo inşa edilerek altyapı sistemi modernize edildi.

300 ton kapasiteli Şahintepesi deposunda sel kaynaklı oluşan kirliliğe karşı kapsamlı temizlik çalışması gerçekleştirilerek depo tamamen boşaltıldı. Süper klorlama işlemlerinin ardından yeniden doldurularak güvenli hale getirildi.

Gerçekleştirilen yenileme çalışmalarıyla birlikte, prekast depo ve terfi istasyonu insanî tüketim amaçlı sular yönetmeliğine uygun şekilde hizmet vermeye başladı.

Haberin görsellerini aşağıdaki linklerden indirebilirsiniz.

Fotoğraf: https://sendgb.com/nP9wmM0zuDE
Video: https://sendgb.com/hbvGluaoYwr",01.04.2026
2026-04-01,HBB VE ANTAKYA BELEDİYESİ YOL ÇALIŞMALARINA DEVAM EDİYOR,https://hatay.bel.tr/haberler/hbb-ve-antakya-belediyesi-yol-calismalarina-devam-ediyor,HBB VE ANTAKYA BELEDİYESİ YOL ÇALIŞMALARINA DEVAM EDİYOR,"Hatay Büyükşehir Belediyesi (HBB) ile Antakya Belediyesi, “Antakya Ayağa Kalkıyor” sloganıyla yürütülen çalışmalar kapsamında yol sorunlarına çözüm üretmek amacıyla asfaltlama ve bakım çalışmalarını aralıksız sürdürüyor.

HBB Fen İşleri Dairesi Başkanlığı ile Antakya Belediyesi Fen İşleri Müdürlüğü ekipleri koordinasyon içinde gece gündüz sahada görev yapıyor. Altyapısı henüz tamamlanmamış bölgelerde ise vatandaşların mağduriyet yaşamaması adına geçici çözüm olarak açık asfalt serimi uygulanıyor.

Bu kapsamda Antakya’da; Antakya ilçesi Saraycık Mahallesi'nde bulunan Devlet Su İşleri ile Karaksı Mahallesi arasındaki yol ile Karaali Mahallesi istikameti boyunca yer alan eski İskenderun yolunda geçici açık asfalt, robot yama ve malzeme serimi çalışmaları başladı. Diğer bölgelerde planlanan çalışmalar ise program dahilinde devam ediyor.

HBB ve Antakya Belediyesi yetkilileri, yürütülen çalışmalarla bozuk yolların kısa sürede iyileştirilmesinin hedeflendiğini ifade etti. Açık asfalt uygulamalarıyla, altyapı ve şehir düzenleme çalışmaları tamamlanana kadar hem sürücüler hem de yayalar için güvenli ve konforlu ulaşım sağlanması amaçlanıyor.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz: 
Fotoğraf: https://sendgb.com/RMOleiIVJhN
Video: https://sendgb.com/zZRGWnvgNL8",01.04.2026
2026-03-31,HAKİM İLE METAL SEKTÖRÜNE NİTELİKLİ KAYNAKÇI DESTEĞİ,https://hatay.bel.tr/haberler/hakim-ile-metal-sektorune-nitelikli-kaynakci-destegi,HAKİM İLE METAL SEKTÖRÜNE NİTELİKLİ KAYNAKÇI DESTEĞİ,"Hatay Büyükşehir Belediyesi (HBB), İskenderun Teknik Üniversitesi, Doğu Akdeniz Kalkınma Ajansı, İskenderun Ticaret ve Sanayi Odası ortaklığında başlayan Kaynakçı Meslek Eğitim Programı (KAYMEP) hayata geçiyor.

HBB İnsan Kaynakları ve Eğitim Dairesi Başkanlığı Hatay Kariyer ve İstihdam Merkezi’nin (HAKİM) yürüttüğü program sayesinde, metal sektörünün ve ilgili sektörlerin ihtiyacı olan gaz altı kaynak ve elektrik ark kaynağı yöntemlerinde kaynakçı açığının KAYMEP projesi ile kapatılması hedefleniyor.

İskenderun Teknik Üniversitesi bünyesinde bulunan Kaynak Mükemmeliyet Merkezi’nde yapılacak olan eğitimlerde kaynakçı adayları haftanın 5 günü hızlandırılmış teorik ve pratik ders alacaklar.

Temel malzeme bilgisi, kaynaklı imalat yöntemleri, yapısal çelik kaynağı gibi derslerin yanı sıra adaylara iş sağlığı ve güvenliği alanında temel eğitim verilecek.

Bölge istihdamına büyük ölçüde katkı sağlaması planlanan KAYMEP projesi; kaynakçı adaylarına teorik bilgi ve uygulama becerisi kazandırarak adaylara mesleki anlamda yeterlilik ve iş imkânı sağlayacak.

Zorlu eğitim sonrası adayların 3. seviye metal kaynakçı mesleki yeterlilik sertifikası almaya hak kazanacaklarını ileten İnsan Kaynakları ve Eğitim Dairesi yetkilileri; projeye Güven Makine, Aygen Mühendislik, Asil Belge ve İskon Mühendislik işletmelerinin katkı sağladıklarını aktardı.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz: 
Fotoğraf: https://sendgb.com/51WqyuJgaf8
Video: https://sendgb.com/GHK3XiYJ60c",31.03.2026
2026-03-29,ANTAKYA’DA YOL BAKIM VE ONARIM ÇALIŞMALARI DEVAM EDİYOR,https://hatay.bel.tr/haberler/antakya-da-yol-bakim-ve-onarim-calismalari-devam-ediyor,ANTAKYA’DA YOL BAKIM VE ONARIM ÇALIŞMALARI DEVAM EDİYOR,"Hatay Büyükşehir Belediyesi (HBB) ile Antakya Belediyesi, yol sorunlarına çözüm üretmek amacıyla asfaltlama ve bakım çalışmalarını aralıksız sürdürüyor.

“Antakya Ayağa Kalkıyor” sloganıyla yürütülen çalışmalar kapsamında, HBB Fen İşleri Dairesi Başkanlığı ile Antakya Belediyesi Fen İşleri Müdürlüğü ekipleri koordinasyon içinde gece gündüz sahada görev yapıyor. Altyapısı henüz tamamlanmamış bölgelerde ise vatandaşların mağduriyet yaşamaması adına geçici çözüm olarak açık asfalt serimi uygulanıyor.

Bu kapsamda Antakya’da; Kışla Önü, Kışla Saray Mahallesi, Mehmet Kafadar Caddesi, İl Sağlık Müdürlüğü önü, HATSU Kavşağı, Kavaslı Caddesi üzerinde Migros ışıklarından Gülderen Üst Geçidi’ne giden alternatif yol, Eski İskenderun Yolu, Eski İskenderun Yolu üzerinde Dikmece Bahçelievler’e giden yol, Odabaşı Mahallesi, Tekel Caddesi, SSK Caddesi, Beşti Caddesi ve Açık Cezaevi önünde açık asfalt, robot yama ve malzeme serimi çalışmaları gece saatlerinde tamamlandı. Diğer bölgelerde planlanan çalışmalar ise program dahilinde devam ediyor.

HBB ve Antakya Belediyesi yetkilileri, yürütülen çalışmalarla bozuk yolların kısa sürede iyileştirilmesinin hedeflendiğini ifade etti. Açık asfalt uygulamalarıyla, altyapı ve şehir düzenleme çalışmaları tamamlanana kadar hem sürücüler hem de yayalar için güvenli ve konforlu ulaşım sağlanması amaçlanıyor.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/xz95HJ8GwDT

Video: https://sendgb.com/Ja9mS2YDviL",29.03.2026
2026-03-28,DÜNYA TİYATRO GÜNÜNDE HBB’DEN ANLAMLI ETKİNLİK,https://hatay.bel.tr/haberler/dunya-tiyatro-gununde-hbb-den-anlamli-etkinlik,DÜNYA TİYATRO GÜNÜNDE HBB’DEN ANLAMLI ETKİNLİK,"Hatay Büyükşehir Belediyesi (HBB), kültürel etkinlikleri vatandaşlarla buluşturmaya ve sanatın her dalında gerçekleştirdiği programlarla Hataylılara moral vermeyi sürdürüyor.

HBB Kültür ve Sosyal İşler Dairesi Başkanlığı bünyesinde kurulan HBB Şehir Tiyatrosu ekibi tarafından 27 Mart Dünya Tiyatro Gününe özel “İkinci Bahar” adlı tiyatro oyunu sahnelendi.

Arsuz Nazım Hikmet Kültür Merkezi’nde oynanan Alfonso Paso’nun yazdığı, Ali Gezgin’in yönettiği, Büyükşehir tiyatrosu oyuncularının hayat verdiği, ‘İkinci Bahar’ tiyatro oyunu, seyircilerden yoğun ilgi gördü.

Yalnızlığın, hastalıkların, mutsuzluğun gölgesinde bir hayat süren İnci hanım ve Selim beyin hayatlarını ele alan konuların sahnelendiği yetişkinlere yönelik etkinlikte, izleyenler bu anlamlı günü değerlendirmenin mutluluğunu yaşadı.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://we.tl/t-hZZP1og3tvqTtTy0

Video: https://we.tl/t-6UdRz4SbT1UUEAh2",28.03.2026
2026-03-28,"FİLARMONİ ORKESTRASI, LANSMAN PROGRAMI İLE İLK KONSERİNİ VERDİ",https://hatay.bel.tr/haberler/filarmoni-orkestrasi--lansman-programi-ile-ilk-konserini-verdi,"FİLARMONİ ORKESTRASI, LANSMAN PROGRAMI İLE İLK KONSERİNİ VERDİ","Hatay Büyükşehir Belediyesi (HBB) bünyesinde kurulan ve Çok Sesli Koro ekibinin de içerisinde bulunduğu Hatay Filarmoni Orkestrası, düzenlenen lansman programı ile ilk konserini sanatseverlerin beğenisine sundu.

HBB Kültür ve Sosyal İşler Dairesi Başkanlığı koordinesinde İskenderun Teknik Üniversitesi (İSTE) Mustafa Yazıcı Konservatuarında düzenlenen açılış konseri katılımcılardan yoğun ilgi gördü ve ayakta alkışlandı.

Orkestra Şefliğini Hakan Şensoy’un yaptığı 35 müzisyen ve 35 kişilik koro ekibinden oluşan toplamda 70 kişilik sanat kadrosunun birleştiği Filarmoni Orkestrası açılış konserine, Hatay Valisi Mustafa Masatlı, İskenderun Kaymakamı Muhammet Önder, Belen Kaymakamı Onur Şan, İskenderun Belediye Başkan Yardımcısı Cihan Aktürkoğlu, Hatay İmar San. A.Ş Yönetim Kurulu Başkanı Kemal Nadir Ünal,  HBB daire başkanları çok sayıda protokol üyesi ve alanı tamamen dolduran sanatseverler katılım sağladı.

Solist olarak soprano Berna Bilgin Başaran, ve görme engelli piyanist Deniz Orak ile keman sanatçısı HBB Genel Sanat Yönetmeni Muhammed Yıldırır, performanslarıyla geceye değer kattı.

Orkestra tarafından 2 saat süren konserde Türk halk müziği, Türk müziği ve klasik Batı müziğinin seçkin eserlerinden parçalar seslendirildi.

Gecede, yaşayan efsane bestecilerimizden Yalçın Tura’nın eserleri, Wolfgang Amadeus Mozart’ın Sol Minor 40 numaralı Senfonisi, Joseph Haydn’ın Re majör piyano konçertosu, Pablo Sar6asate’nin ‘Çingene Havaları’eseri ve Hatay yöresine ait türküler ile dinleyicilere unutulmaz bir müzik deneyimi sundu.

Sanat ve müzik dolu konser sonunda konuşma yapan Hatay Valisi Masatlı, Hatay’ın yeniden ayağa kalkma sürecinde sanatın ve eğitimin önemine dikkat çekerek projenin Hataylı genç müzisyenlerin yetişmesinde önemli rol oynadığını belirterek projeye öncü olan HBB Başkanı Mehmet Öntürk’e ve emeği geçen bütün sanatseverlere teşekkür etti.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://we.tl/t-7wpEw7ONLEt1McKS

Video: https://we.tl/t-sNYug5i43eWetxxh",28.03.2026
2026-03-27,HBB İLETİŞİM NOKTASI İSKENDERUN ANIT ALANI’NDA HİZMETİNİZDE,https://hatay.bel.tr/haberler/hbb-iletisim-noktasi-iskenderun-anit-alani-nda-hizmetinizde,HBB İLETİŞİM NOKTASI İSKENDERUN ANIT ALANI’NDA HİZMETİNİZDE,"Hatay Büyükşehir Belediyesi (HBB), vatandaşların tüm talep, şikâyet ve önerilerini en kısa zamanda doğru şekilde sonuçlandırılmasını sağlayan “HBB İletişim Noktası” İskenderun’da ki yeni yerinde hizmet vermeye başladı.
                             
HBB Basın, Yayın ve Halkla İlişkiler Dairesi Başkanlığı tarafından kurulan iletişim noktasının İskenderun Pac Meydanı kavşağından taşınarak İskenderun Atatürk Anıt Alanı önünde hizmet vermeye başladığını belirten HBB, kurulan alanın hizmet kalitesinin yükseltilmesi ve taleplerin hızlı şekilde ilgili birimlere aktarılmasında önemli rol oynadığını aktardı.

Noktada yapılan tüm görüşmelerin hizmet kalite standartları ve iletişim güvenliği nedeniyle kayıt altına alınarak yapılan başvurular hakkında sms yoluyla bilgilendirme yapıldığını bildiren HBB, vatandaşlara her alanda destek olmak ve hizmet çıtasını yükseltmek için kent genelinde iletişim noktası hizmetinin kurulacağını kaydetti.

Ayrıca HBB, iletişim noktasının yanı sıra Uluslararası standartlarda kurulan “Alo 153 Beyaz Masa” çağrı merkezi üzerinden belediye ile alakalı bütün konuların ilgili birimlere ulaştırılacağını ve ivedi şekilde çözüm bulunabileceğini hatırlattı.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:
Fotoğraf: https://we.tl/t-EdUO8W0pBGiuVZRc 
Video: https://we.tl/t-nwRvNLyDLQAQ4jRN",27.03.2026
2026-03-27,LİSE VE ÜNİVERSİTE YOLCULUĞUNDA HBB ÖĞRENCİLERİN YANINDA,https://hatay.bel.tr/haberler/lise-ve-universite-yolculugunda-hbb-ogrencilerin-yaninda,LİSE VE ÜNİVERSİTE YOLCULUĞUNDA HBB ÖĞRENCİLERİN YANINDA,"Gençlik ve eğitime yönelik geliştirdiği politikalarla hizmetlerine devam eden Hatay Büyükşehir Belediyesi (HBB), gençlerin geleceğine yön vermek amacıyla eğitim desteklerini sürdürüyor.

HBB İnsan Kaynakları Dairesi Başkanlığı, her yıl olduğu gibi bu yıl da gençleri üniversite ve liseye hazırlık sürecinde yalnız bırakmıyor.  LGS ve YKS’ye hazırlanan öğrenciler için hayata geçirilen kapsamlı kurs programıyla sınav sürecinin başından sonuna kadar öğrencilerin yanında oluyor.

Hayat Boyu Öğrenme Şube Müdürlüğü, LGS’ye hazırlanan 8. Sınıf ve YKS’ye hazırlanan 12. Sınıf ve lise mezunu öğrencilere yönelik ücretsiz hazırlık kursları düzenliyor.

Kurs merkezlerinde öğrenciler; verilen eğitimin yanı sıra, düzenli olarak yapılan deneme sınavlarıyla da sınav atmosferini deneyimleme imkanı buluyor.

Destek Eğitim Merkezlerinde gerçekleştirilen kurslarda eğitim gören öğrenciler belirli periyotlarla gerçekleşen denemeler sayesinde hem zaman yönetimi becerilerini geliştiriyor hem de sınav kaygılarını azaltarak kendilerini ölçme fırsatı yakalıyor. Eğitim ve sınavların yanı sıra rehberlik servisi tarafından öğrencilere psikolojik destek de sağlanıyor.

HBB sınav sonrasında da öğrencilere desteklerini sürdürüyor, İnsan Kaynakları Dairesi Başkanlığı YKS tercih döneminde Hatay genelinde 10 ilçede tercih merkezleri kurarak bir ilki gerçekleştirdi.

HBB İnsan Kaynakları Dairesi yetkilileri, geçtiğimiz yıllarda verilen destekler ile 200 öğrencinin Tıp Fakültesi, Diş Hekimliği, Hukuk Fakültesi, Mühendislik Fakültesi, Mimarlık Fakültesi, Türkçe, Matematik gibi bölümleri kazanarak üniversiteli olduğunu hatırlatarak, öğrencileri daha iyi bölüm ve üniversitelere yerleştirme gayreti içerisinde olduklarını kaydetti.

Haberin görsellerini aşağıdaki linklerden indirebilirsiniz.

Fotoğraf: https://sendgb.com/fxE9PtAdBDa

Video: https://sendgb.com/Cnq0zrbAPKZ",27.03.2026
2026-03-27,HBB VE ANTAKYA BELEDİYESİ’NDEN YOL SEFERBERLİĞİ,https://hatay.bel.tr/haberler/hbb-ve-antakya-belediyesi-nden-yol-seferberligi,HBB VE ANTAKYA BELEDİYESİ’NDEN YOL SEFERBERLİĞİ,"Hatay Büyükşehir Belediyesi (HBB) ile Antakya Belediyesi, yol sorunlarına çözüm bulmak amacıyla “Antakya Ayağa Kalkıyor” sloganıyla asfaltlama ve bakım çalışmalarına hız verdi.

HBB Fen İşleri Dairesi Başkanlığı ile Antakya Belediyesi Fen İşleri Müdürlüğü koordinasyonunda gece gündüz devam eden çalışmalar kapsamında altyapısı tamamlanmamış bölgelerde geçici çözüm olarak açık asfalt serimi uygulanıyor.

Bu kapsamda Antakya’da Şükrü Balcı Caddesi, Saray Caddesi, Karaali-Büyükdalyan Köprüsü, İpekyolu devamı-Şehit Özen-Çevreyolu, Haraparası-Eski Otogar çevresi, Maksim-Vilayet-İstiklal, Mahallelerinde açık asfalt, robot yama ve malzeme serimi çalışmaları gece saatlerinde tamamlandı. Diğer bölgelerde ise planlanan çalışmalar program dahilinde sürecek.

HBB ile Antakya Belediyesi yetkililer, bozuk yolların kısa sürede iyileştirileceğini belirterek, açık asfalt uygulamalarıyla altyapı ve şehir düzenleme çalışmaları tamamlanana kadar hem sürücülerin hem yayaların mağduriyet yaşamamasının hedeflendiğini ifade etti.

Not: Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/Cnq0zrbAPKZ

Video: https://sendgb.com/4nkiobAYq9l",27.03.2026
2026-03-27,"KÜÇÜK RESSAMLAR, TUVALLERİNDE SUYU ANLATTI",https://hatay.bel.tr/haberler/kucuk-ressamlar--tuvallerinde-suyu-anlatti,"KÜÇÜK RESSAMLAR, TUVALLERİNDE SUYU ANLATTI","Hatay Büyükşehir Belediyesi (HBB), 22 Mart Dünya Su Günü kapsamında anlamlı bir etkinliğe imza attı.

HBB Su ve Kanalizasyon İdaresi Genel Müdürlüğü (HATSU) ve Hatay İl Milli Eğitim Müdürlüğü, gençlerin sanatsal hünerlerini harekete geçirerek su farkındalığı oluşturmak amacıyla “Su Verimliliği ve Sürdürülebilir Gelecek” temalı resim yarışması düzenledi.

Ortaokul öğrencilerine yönelik düzenlenen yarışmada; su tasarrufu, kuraklık ve suyun yaşamsal önemi gibi konular öğrencilerin hayal gücüyle birleşerek tuvallere yansıdı. Etkinlik, hem farkındalık oluşturması hem de gençlerin çevre bilincini geliştirmesi açısından dikkat çekti.

Dünya Su Günü dolayısıyla düzenlenen yarışmanın ödül töreni HBB Kisecik Yerleşkesi’nde düzenlendi. Törene; Hatay İl Milli Eğitim Müdürü Dr. Harun Tüysüz, HATSU Genel Müdürü Fatih Cihangir, HBB Genel Sekreter Yardımcısı Uğur Kandemir, HATSU Genel Müdür Yardımcıları Ebubekir İnce ve Fahrettin Gökhan Gümüşcan, İlçe Milli Eğitim Müdürleri ve çok sayıda öğrenci katıldı.

HATSU Genel Müdürü Fatih Cihangir ödül törenine katılımlarından dolayı katılımcılara teşekkür ederek başladığı konuşmasını şu şekilde sürdürdü: “Su sınırsız bir kaynak değildir. Suyu korumalıyız nesilden nesile aktarmalıyız. Dişlerimizi fırçalarken, suyu açık bırakmamalıyız. Okullarda arızalı musluklar var ise hemen öğretmenlerimize söylemeliyiz, suları boşa akıtmamalıyız.”

Hatay’daki toplam şebeke uzunluğunun yaklaşık 6 bin km olduğunu belirten Genel Müdür Cihangir bu şebekenin dörtte biri kadar olan kısmını 1,5 yıllık süreçte tamamladıklarını söyledi. Cihangir: “Yaklaşık 2 bin km’ye yakın bir altyapıyı yeniledik. Bu altyapıyı yenilemek çok önemli çünkü mevcut altyapımızda ne yazık ki yüzde 60’lara var bir su kaybımız var. 2024-2025 yılları içerisinde yaptığımız bu altyapı yenileme çalışmaları ile kayıp kaçak oranını yüzde 55’lere kadar düşürdük. 2025 yılı sonu itibariyle de yüzde 50’lerin altına kayıp kaçak oranlarını düşürerek yüzde 49 seviyesine getirdik. Yeterli mi kesinlikle yeterli değil. Bu çalışmaları inşallah 2 yıl içerisinde bitireceğiz ve sonrasında yüzde 20 bandına kayıp kaçak oranını düşüreceğiz.”

İl genelinde su depolarında problemler olduğunu söyleyen Cihangir, “Su depolarımızda ne yazık ki problemlerimiz vardı. Hem hijyen açısından hem de oralarda da ciddi kayıplarımız vardı. Buralarda içme suyu depolarımızı yeniledik. Yüzde 70’e yakını su kaynaklarından sular temin ediliyor. Yani enerji ile su temin ediliyor bizim kurumumuzun giderlerinin en başında enerji giderleri yer alıyor. Biz bunu düşürme adına inşallah bu yıl içerisinde toplam enerji giderimizin yüzde 90’ını karşılayacak şekilde bir GES projemizi başlatıyoruz” dedi.

Programda su bilinci ve tasarrufunun öneminin vurgulanması amacıyla çocuklara hazırlanan “22 Mart Dünya Su Günü Özel” sinevizyon gösterisi izlettirildi.

Yarışmada 1. olan İskenderun Bilim Sanat Merkezi öğrencisi Esmira Buyruk, 2. olan Antakya-Bedii Sabuncu Ortaokulu öğrencisi Nesibe Sümer ve 3. olan Altınözü-Sofular İmam Hatip Ortaokulu öğrencisi Gizem Nur Yaşar’a ve ilk 3 dışında dereceye giren diğer öğrencilere de hediyeleri takdim edildi.

Program, öğrencilere yapılan ikram ve çekilen hatıra fotoğrafları ile son buldu.

Haberin görsellerini aşağıdaki linkten indirebilirsiniz:

Fotoğraf: https://sendgb.com/TnGarJlsdo4

Video: https://sendgb.com/NYg5Gx1cyv6",27.03.2026
